researcher,screening_round,extract,extract_fraction,concentration,organism,biological_rep,technical_rep,auc,log_reduction_auc
AG,AG 12,CTRL,NA,0,MM,12,1,22224,0.022393629016602485
AG,AG 12,CTRL,NA,0,MM,12,2,21648,0.03379807815659507
AG,AG 12,CTRL,NA,0.15625,MM,12,1,384,1.784884633042612
AG,AG 12,CTRL,NA,0.15625,MM,12,2,96,2.3869446243705745
AG,AG 12,CTRL,NA,0.3125,MM,12,1,72,2.5118833609788744
AG,AG 12,CTRL,NA,0.3125,MM,12,2,144,2.210853365314893
AG,AG 12,CTRL,NA,0.625,MM,12,1,96,2.3869446243705745
AG,AG 12,CTRL,NA,0.625,MM,12,2,96,2.3869446243705745
AG,AG 12,CTRL,NA,1.25,MM,12,1,264,1.9476119305403117
AG,AG 12,CTRL,NA,1.25,MM,12,2,96,2.3869446243705745
AG,AG 12,CTRL,NA,2.5,MM,12,1,168,2.14390657568428
AG,AG 12,CTRL,NA,2.5,MM,12,2,72,2.5118833609788744
AG,AG 12,CTRL,NA,5,MM,12,1,120,2.290034611362518
AG,AG 12,CTRL,NA,5,MM,12,2,72,2.5118833609788744
AG,AG 12,CTRL,NA,10,MM,12,1,144,2.210853365314893
AG,AG 12,CTRL,NA,10,MM,12,2,72,2.5118833609788744
AG,AG 12,CTRL,NA,15.625,MA,12,1,186624,0.29676446891824493
AG,AG 12,CTRL,NA,15.625,MA,12,2,199584,0.26760624017703144
AG,AG 12,CTRL,NA,31.25,MA,12,1,133176,0.4433059960222972
AG,AG 12,CTRL,NA,31.25,MA,12,2,186120,0.2979389186868393
AG,AG 12,CTRL,NA,62.5,MA,12,1,100464,0.5657214968337955
AG,AG 12,CTRL,NA,62.5,MA,12,2,104760,0.5475364727948745
AG,AG 12,CTRL,NA,125,MA,12,1,38592,0.9812346764240306
AG,AG 12,CTRL,NA,125,MA,12,2,39720,0.9687227227247256
AG,AG 12,CTRL,NA,250,MA,12,1,4656,1.899718990906237
AG,AG 12,CTRL,NA,250,MA,12,2,6360,1.7642748468996552
AG,AG 12,CTRL,NA,500,MA,12,1,1056,2.5440680443502757
AG,AG 12,CTRL,NA,500,MA,12,2,1296,2.4551269610134945
AG,AG 12,CTRL,NA,1000,MA,12,1,504,2.8653014261025436
AG,AG 12,CTRL,NA,1000,MA,12,2,720,2.7103994661168005
AG,AG 12,MC13-57,CRUDE,0,MA,2,1,520716,-0.1488689598653861
AG,AG 12,MC13-57,CRUDE,0,MA,2,2,443808,-0.07946316392958105
AG,AG 12,MC13-57,CRUDE,0,MM,2,1,27528,-0.07055880220273082
AG,AG 12,MC13-57,CRUDE,0,MM,2,2,25992,-0.04562384092678353
AG,AG 12,MC13-57,CRUDE,15.625,MA,2,1,325236,0.05553335140700859
AG,AG 12,MC13-57,CRUDE,15.625,MA,2,2,310572,0.07556966374290139
AG,AG 12,MC13-57,CRUDE,15.625,MM,2,1,26736,-0.05788057513917324
AG,AG 12,MC13-57,CRUDE,15.625,MM,2,2,28512,-0.08581182494663793
AG,AG 12,MC13-57,CRUDE,31.25,MA,2,1,475608,-0.10951718854289678
AG,AG 12,MC13-57,CRUDE,31.25,MA,2,2,372564,-0.0034689251654238243
AG,AG 12,MC13-57,CRUDE,31.25,MM,2,1,28728,-0.08908953470787383
AG,AG 12,MC13-57,CRUDE,31.25,MM,2,2,31560,-0.12992113712723988
AG,AG 12,MC13-57,CRUDE,62.5,MA,2,1,401604,-0.036066067209601996
AG,AG 12,MC13-57,CRUDE,62.5,MA,2,2,390588,-0.023986933818413773
AG,AG 12,MC13-57,CRUDE,62.5,MM,2,1,29664,-0.10301385505426021
AG,AG 12,MC13-57,CRUDE,62.5,MM,2,2,29256,-0.0969990899198451
AG,AG 12,MC13-57,CRUDE,125,MA,2,1,396924,-0.030975396758298277
AG,AG 12,MC13-57,CRUDE,125,MA,2,2,400164,-0.03450605302499666
AG,AG 12,MC13-57,CRUDE,125,MM,2,1,31032,-0.12259390918185725
AG,AG 12,MC13-57,CRUDE,125,MM,2,2,29112,-0.09485618516803614
AG,AG 12,MC13-57,CRUDE,250,MA,2,1,419508,-0.0550082846732104
AG,AG 12,MC13-57,CRUDE,250,MA,2,2,395868,-0.029818434417307957
AG,AG 12,MC13-57,CRUDE,250,MM,2,1,28824,-0.09053839170436927
AG,AG 12,MC13-57,CRUDE,250,MM,2,2,25152,-0.031356666949171066
AG,AG 12,MC13-57,CRUDE,500,MA,2,1,464952,-0.09967615762976664
AG,AG 12,MC13-57,CRUDE,500,MA,2,2,417840,-0.05327805028086812
AG,AG 12,MC13-57,CRUDE,500,MM,2,1,22296,0.020988901704895046
AG,AG 12,MC13-57,CRUDE,500,MM,2,2,28080,-0.07918124604762482
AG,AG 12,MC13-57,CRUDE,1000,MA,2,1,412788,-0.04799510104799152
AG,AG 12,MC13-57,CRUDE,1000,MA,2,2,409044,-0.04403806411309124
AG,AG 12,MC13-57,CRUDE,1000,MM,2,1,22080,0.025216788352981558
AG,AG 12,MC13-57,CRUDE,1000,MM,2,2,24096,-0.012729097110463744
AG,AG 12,MC13-57,1,0,MA,2,1,408300,-0.04324741737492801
AG,AG 12,MC13-57,1,0,MA,2,2,392580,-0.02619620813393727
AG,AG 12,MC13-57,1,0,MM,2,1,27528,-0.07055880220273082
AG,AG 12,MC13-57,1,0,MM,2,2,29352,-0.09842184133774862
AG,AG 12,MC13-57,1,15.625,MA,2,1,284676,0.11338110764880917
AG,AG 12,MC13-57,1,15.625,MA,2,2,275831.99999999994,0.127087314133723
AG,AG 12,MC13-57,1,15.625,MM,2,1,26328,-0.05120201187617435
AG,AG 12,MC13-57,1,15.625,MM,2,2,29976,-0.10755782267559871
AG,AG 12,MC13-57,1,31.25,MA,2,1,365004,0.005434338726090563
AG,AG 12,MC13-57,1,31.25,MA,2,2,345684,0.029052683880752522
AG,AG 12,MC13-57,1,31.25,MM,2,1,31896,-0.1345203652441952
AG,AG 12,MC13-57,1,31.25,MM,2,2,32544,-0.14325507383250774
AG,AG 12,MC13-57,1,62.5,MA,2,1,333996,0.043990696899169186
AG,AG 12,MC13-57,1,62.5,MA,2,2,324852,0.05604641763941672
AG,AG 12,MC13-57,1,62.5,MM,2,1,30648,-0.11718628156487851
AG,AG 12,MC13-57,1,62.5,MM,2,2,35976,-0.18679701714974267
AG,AG 12,MC13-57,1,125,MA,2,1,344292,0.030805031031952448
AG,AG 12,MC13-57,1,125,MA,2,2,411768,-0.046920630429871664
AG,AG 12,MC13-57,1,125,MM,2,1,31440,-0.1282666799572274
AG,AG 12,MC13-57,1,125,MM,2,2,28680,-0.0883632895856197
AG,AG 12,MC13-57,1,250,MA,2,1,349980,0.023688735734410004
AG,AG 12,MC13-57,1,250,MA,2,2,372636,-0.003552846804700131
AG,AG 12,MC13-57,1,250,MM,2,1,27288,-0.06675584898919794
AG,AG 12,MC13-57,1,250,MM,2,2,26496,-0.05396445769464325
AG,AG 12,MC13-57,1,500,MA,2,1,437592,-0.07333741113467751
AG,AG 12,MC13-57,1,500,MA,2,2,352620,0.020425021450026663
AG,AG 12,MC13-57,1,500,MM,2,1,17832,0.11801580193796153
AG,AG 12,MC13-57,1,500,MM,2,2,24024,-0.011429461780781804
AG,AG 12,MC13-57,1,1000,MA,2,1,515748,-0.14470558996595587
AG,AG 12,MC13-57,1,1000,MA,2,2,312468,0.07292641490003127
AG,AG 12,MC13-57,1,1000,MM,2,1,4992,0.6709412807357752
AG,AG 12,MC13-57,1,1000,MM,2,2,13512,0.2384962208471906
AG,AG 12,MC13-57,2,0,MA,2,1,383196,-0.01568900448945447
AG,AG 12,MC13-57,2,0,MA,2,2,371844,-0.00262881564355411
AG,AG 12,MC13-57,2,0,MM,2,1,23352,8.917754301848921e-4
AG,AG 12,MC13-57,2,0,MM,2,2,26112,-0.04762427966362426
AG,AG 12,MC13-57,2,15.625,MA,2,1,243888,0.18054153026218622
AG,AG 12,MC13-57,2,15.625,MA,2,2,252672,0.16517484456658282
AG,AG 12,MC13-57,2,15.625,MM,2,1,27600,-0.07169322465507488
AG,AG 12,MC13-57,2,15.625,MM,2,2,25896,-0.04401682898437387
AG,AG 12,MC13-57,2,31.25,MA,2,1,347724,0.026497295713369784
AG,AG 12,MC13-57,2,31.25,MA,2,2,332436,0.046023914479405494
AG,AG 12,MC13-57,2,31.25,MM,2,1,28464,-0.08508007332970696
AG,AG 12,MC13-57,2,31.25,MM,2,2,31320,-0.1266058959757629
AG,AG 12,MC13-57,2,62.5,MA,2,1,308292,0.07876970736724231
AG,AG 12,MC13-57,2,62.5,MA,2,2,318252,0.06496082096476553
AG,AG 12,MC13-57,2,62.5,MM,2,1,31320,-0.1266058959757629
AG,AG 12,MC13-57,2,62.5,MM,2,2,32088,-0.1371267915634476
AG,AG 12,MC13-57,2,125,MA,2,1,305148,0.08322143469756849
AG,AG 12,MC13-57,2,125,MA,2,2,294576,0.09853460188855
AG,AG 12,MC13-57,2,125,MM,2,1,30816,-0.11956040803429763
AG,AG 12,MC13-57,2,125,MM,2,2,31440,-0.1282666799572274
AG,AG 12,MC13-57,2,250,MA,2,1,319860,0.06277202963946149
AG,AG 12,MC13-57,2,250,MA,2,2,323040,0.058475660948505016
AG,AG 12,MC13-57,2,250,MM,2,1,26808,-0.059048557417072246
AG,AG 12,MC13-57,2,250,MM,2,2,29736,-0.10406669067752668
AG,AG 12,MC13-57,2,500,MA,2,1,302232,0.08739151747665486
AG,AG 12,MC13-57,2,500,MA,2,2,389892,-0.023212361658897732
AG,AG 12,MC13-57,2,500,MM,2,1,23832,-0.00794463279684439
AG,AG 12,MC13-57,2,500,MM,2,2,22728,0.012654636695263411
AG,AG 12,MC13-57,2,1000,MA,2,1,325692,0.054924871464084285
AG,AG 12,MC13-57,2,1000,MA,2,2,315072,0.06932215279142626
AG,AG 12,MC13-57,2,1000,MM,2,1,14832,0.19801614060972098
AG,AG 12,MC13-57,2,1000,MM,2,2,15864,0.1688031562128966
AG,AG 12,MC13-57,3,0,MA,2,1,380412,-0.012522245642606155
AG,AG 12,MC13-57,3,0,MA,2,2,367116,0.002928649794870753
AG,AG 12,MC13-57,3,0,MM,2,1,23016,0.007186008527873211
AG,AG 12,MC13-57,3,0,MM,2,2,22824,0.010824098761122876
AG,AG 12,MC13-57,3,15.625,MA,2,1,414072,-0.049343901480924435
AG,AG 12,MC13-57,3,15.625,MA,2,2,337908,0.038933488693483335
AG,AG 12,MC13-57,3,15.625,MM,2,1,25848,-0.043211087599444746
AG,AG 12,MC13-57,3,15.625,MM,2,2,25344,-0.034659302499256625
AG,AG 12,MC13-57,3,31.25,MA,2,1,325644,0.054988881852483164
AG,AG 12,MC13-57,3,31.25,MA,2,2,374088,-0.0052418145692224175
AG,AG 12,MC13-57,3,31.25,MM,2,1,28848,-0.09089985196818387
AG,AG 12,MC13-57,3,31.25,MM,2,2,28608,-0.08727163970568079
AG,AG 12,MC13-57,3,62.5,MA,2,1,346308,0.028269438322533518
AG,AG 12,MC13-57,3,62.5,MA,2,2,423348,-0.0589655498505797
AG,AG 12,MC13-57,3,62.5,MM,2,1,28392.000000000004,-0.08398012892939365
AG,AG 12,MC13-57,3,62.5,MM,2,2,17544,0.12508723874067634
AG,AG 12,MC13-57,3,125,MA,2,1,402876,-0.037439433959148775
AG,AG 12,MC13-57,3,125,MA,2,2,439404,-0.07513204354124861
AG,AG 12,MC13-57,3,125,MM,2,1,30048,-0.10859971317587405
AG,AG 12,MC13-57,3,125,MM,2,2,23688,-0.005312536971099935
AG,AG 12,MC13-57,3,250,MA,2,1,412044,-0.04721163197267516
AG,AG 12,MC13-57,3,250,MA,2,2,469080,-0.10351495393180286
AG,AG 12,MC13-57,3,250,MM,2,1,31680,-0.13156931550731307
AG,AG 12,MC13-57,3,250,MM,2,2,30144,-0.10998502370264047
AG,AG 12,MC13-57,3,500,MA,2,1,373872,-0.004990978667038132
AG,AG 12,MC13-57,3,500,MA,2,2,484080,-0.11718517737630234
AG,AG 12,MC13-57,3,500,MM,2,1,22080,0.025216788352981558
AG,AG 12,MC13-57,3,500,MM,2,2,25944,-0.04482107825477357
AG,AG 12,MC13-57,3,1000,MA,2,1,308736,0.07814468943208701
AG,AG 12,MC13-57,3,1000,MA,2,2,356856,0.015238959381462462
AG,AG 12,MC13-57,3,1000,MM,2,1,12000,0.29003461136251807
AG,AG 12,MC13-57,3,1000,MM,2,2,20160,0.06472532963665513
AG,AG 12,MC13-57,4,0,MA,2,1,367356,0.0026448250081762804
AG,AG 12,MC13-57,4,0,MA,2,2,366924,0.0031558432514318963
AG,AG 12,MC13-57,4,0,MM,2,1,26184,-0.048820134889805085
AG,AG 12,MC13-57,4,0,MM,2,2,23448,-8.899480202362902e-4
AG,AG 12,MC13-57,4,15.625,MA,2,1,416652,-0.052041508305501485
AG,AG 12,MC13-57,4,15.625,MA,2,2,414444,-0.049733894089696064
AG,AG 12,MC13-57,4,15.625,MM,2,1,25200,-0.032184683371401235
AG,AG 12,MC13-57,4,15.625,MM,2,2,26784.000000000004,-0.0586595789030232
AG,AG 12,MC13-57,4,31.25,MA,2,1,551820,-0.1740654743204179
AG,AG 12,MC13-57,4,31.25,MA,2,2,531852,-0.15805883417260155
AG,AG 12,MC13-57,4,31.25,MM,2,1,25128,-0.030942065980305536
AG,AG 12,MC13-57,4,31.25,MM,2,2,28632.000000000004,-0.08763582797180514
AG,AG 12,MC13-57,4,62.5,MA,2,1,611892,-0.21894281263163679
AG,AG 12,MC13-57,4,62.5,MA,2,2,636588,-0.23612648514737308
AG,AG 12,MC13-57,4,62.5,MM,2,1,26544,-0.054750511270142646
AG,AG 12,MC13-57,4,62.5,MM,2,2,26976,-0.061761695534505494
AG,AG 12,MC13-57,4,125,MA,2,1,584892,-0.1993437186893927
AG,AG 12,MC13-57,4,125,MA,2,2,617292,-0.22275868607242022
AG,AG 12,MC13-57,4,125,MM,2,1,22872,0.009911715060210411
AG,AG 12,MC13-57,4,125,MM,2,2,27840.000000000004,-0.07545337352838175
AG,AG 12,MC13-57,4,250,MA,2,1,504684,-0.1352875739631939
AG,AG 12,MC13-57,4,250,MA,2,2,506196,-0.13658674645909077
AG,AG 12,MC13-57,4,250,MM,2,1,17856,0.1174316801526581
AG,AG 12,MC13-57,4,250,MM,2,2,29856,-0.1058157646562631
AG,AG 12,MC13-57,4,500,MA,2,1,242112,0.18371564727143788
AG,AG 12,MC13-57,4,500,MA,2,2,272688,0.13206593589522328
AG,AG 12,MC13-57,4,500,MM,2,1,1608,1.1629298129977104
AG,AG 12,MC13-57,4,500,MM,2,2,26400.000000000004,-0.052388069459688304
AG,AG 12,MC13-57,4,1000,MA,2,1,7200,1.7103994661168007
AG,AG 12,MC13-57,4,1000,MA,2,2,11352,1.5126595800986515
AG,AG 12,MC13-57,4,1000,MM,2,1,192,2.0859146287065933
AG,AG 12,MC13-57,4,1000,MM,2,2,24336,-0.01703333929878037
AG,AG 12,MC13-57,5,0,MA,2,1,362988,0.007839694591641928
AG,AG 12,MC13-57,5,0,MA,2,2,358356,0.013417282233993291
AG,AG 12,MC13-57,5,0,MM,2,1,24576,-0.021295340941275137
AG,AG 12,MC13-57,5,0,MM,2,2,20952,0.047990371992967115
AG,AG 12,MC13-57,5,15.625,MA,2,1,476124,-0.1099881109761439
AG,AG 12,MC13-57,5,15.625,MA,2,2,430524,-0.06626540410580428
AG,AG 12,MC13-57,5,15.625,MM,2,1,22176,0.023332644478430104
AG,AG 12,MC13-57,5,15.625,MM,2,2,20304,0.061634252659513306
AG,AG 12,MC13-57,5,31.25,MA,2,1,568788,-0.18721846274614853
AG,AG 12,MC13-57,5,31.25,MA,2,2,494868,-0.12675740907933147
AG,AG 12,MC13-57,5,31.25,MM,2,1,27623.999999999996,-0.07207070793125493
AG,AG 12,MC13-57,5,31.25,MM,2,2,25992,-0.04562384092678353
AG,AG 12,MC13-57,5,62.5,MA,2,1,534324,-0.16007271909034498
AG,AG 12,MC13-57,5,62.5,MA,2,2,523212,-0.15094573353652568
AG,AG 12,MC13-57,5,62.5,MM,2,1,24720,-0.023832609006635398
AG,AG 12,MC13-57,5,62.5,MM,2,2,25176,-0.03177087249502101
AG,AG 12,MC13-57,5,125,MA,2,1,539532,-0.16428524552791332
AG,AG 12,MC13-57,5,125,MA,2,2,522612,-0.15044741504750458
AG,AG 12,MC13-57,5,125,MM,2,1,8088,0.46137471482719816
AG,AG 12,MC13-57,5,125,MM,2,2,12576,0.26967332871481015
AG,AG 12,MC13-57,5,250,MA,2,1,598368,-0.20923639738349792
AG,AG 12,MC13-57,5,250,MA,2,2,522600,-0.1504374428432377
AG,AG 12,MC13-57,5,250,MM,2,1,96,2.3869446243705745
AG,AG 12,MC13-57,5,250,MM,2,2,192,2.0859146287065933
AG,AG 12,MC13-57,5,500,MA,2,1,534996,-0.1606185723994738
AG,AG 12,MC13-57,5,500,MA,2,2,475008,-0.10896896144858238
AG,AG 12,MC13-57,5,500,MM,2,1,168,2.14390657568428
AG,AG 12,MC13-57,5,500,MM,2,2,192,2.0859146287065933
AG,AG 12,MC13-57,5,1000,MA,2,1,418464,-0.05392613950918329
AG,AG 12,MC13-57,5,1000,MA,2,2,368988,7.197200164479297e-4
AG,AG 12,MC13-57,5,1000,MM,2,1,96,2.3869446243705745
AG,AG 12,MC13-57,5,1000,MM,2,2,72,2.5118833609788744
SV,SV 1,CTRL,Broth,0,EC,1,1,2,3.6250550912611628
SV,SV 1,CTRL,Broth,0,EC,1,2,12,2.8469038408775194
SV,SV 1,CTRL,Broth,0.015625,EC,1,1,2,3.6250550912611628
SV,SV 1,CTRL,Broth,0.015625,EC,1,2,4,3.3240250955971815
SV,SV 1,CTRL,Broth,0.03125,EC,1,1,2,3.6250550912611628
SV,SV 1,CTRL,Broth,0.03125,EC,1,2,2,3.6250550912611628
SV,SV 1,CTRL,Broth,0.0625,EC,1,1,4,3.3240250955971815
SV,SV 1,CTRL,Broth,0.0625,EC,1,2,4,3.3240250955971815
SV,SV 1,CTRL,Broth,0.125,EC,1,1,6,3.1479338365415006
SV,SV 1,CTRL,Broth,0.125,EC,1,2,6,3.1479338365415006
SV,SV 1,CTRL,Broth,0.25,EC,1,1,4,3.3240250955971815
SV,SV 1,CTRL,Broth,0.25,EC,1,2,2,3.6250550912611628
SV,SV 1,CTRL,Broth,0.5,EC,1,1,0,Inf
SV,SV 1,CTRL,Broth,0.5,EC,1,2,6,3.1479338365415006
SV,SV 1,CTRL,Broth,1,EC,1,1,0,Inf
SV,SV 1,CTRL,Broth,1,EC,1,2,2,3.6250550912611628
SV,SV 1,CTRL,DMSO,0,EC,1,1,32,2.420935108605238
SV,SV 1,CTRL,DMSO,0,EC,1,2,46,2.26332725524357
SV,SV 1,CTRL,DMSO,0.0625,EC,1,1,42,2.3028357965272437
SV,SV 1,CTRL,DMSO,0.0625,EC,1,2,52,2.210081743290345
SV,SV 1,CTRL,DMSO,0.125,EC,1,1,36,2.3697825861578568
SV,SV 1,CTRL,DMSO,0.125,EC,1,2,56,2.177897059918944
SV,SV 1,CTRL,DMSO,0.25,EC,1,1,34,2.3946061698828887
SV,SV 1,CTRL,DMSO,0.25,EC,1,2,34,2.3946061698828887
SV,SV 1,CTRL,DMSO,0.5,EC,1,1,38,2.346301490308334
SV,SV 1,CTRL,DMSO,0.5,EC,1,2,46,2.26332725524357
SV,SV 1,CTRL,DMSO,1,EC,1,1,38,2.346301490308334
SV,SV 1,CTRL,DMSO,1,EC,1,2,50,2.2271150825891253
SV,SV 1,CTRL,DMSO,2,EC,1,1,40,2.3240250955971815
SV,SV 1,CTRL,DMSO,2,EC,1,2,46,2.26332725524357
SV,SV 1,CTRL,DMSO,4,EC,1,1,34,2.3946061698828887
SV,SV 1,CTRL,DMSO,4,EC,1,2,38,2.346301490308334
SV,SV 1,CTRL,Kanamycin,0,EC,1,1,40,2.3240250955971815
SV,SV 1,CTRL,Kanamycin,0,EC,1,2,42,2.3028357965272437
SV,SV 1,CTRL,Kanamycin,15.625,EC,1,1,50,2.2271150825891253
SV,SV 1,CTRL,Kanamycin,15.625,EC,1,2,62,2.13369339742689
SV,SV 1,CTRL,Kanamycin,31.25,EC,1,1,52,2.210081743290345
SV,SV 1,CTRL,Kanamycin,31.25,EC,1,2,42,2.3028357965272437
SV,SV 1,CTRL,Kanamycin,62.5,EC,1,1,44,2.2826324104389566
SV,SV 1,CTRL,Kanamycin,62.5,EC,1,2,52,2.210081743290345
SV,SV 1,CTRL,Kanamycin,125,EC,1,1,60,2.1479338365415006
SV,SV 1,CTRL,Kanamycin,125,EC,1,2,40,2.3240250955971815
SV,SV 1,CTRL,Kanamycin,250,EC,1,1,66,2.1065411513832752
SV,SV 1,CTRL,Kanamycin,250,EC,1,2,56,2.177897059918944
SV,SV 1,CTRL,Kanamycin,500,EC,1,1,34,2.3946061698828887
SV,SV 1,CTRL,Kanamycin,500,EC,1,2,30,2.4489638322054814
SV,SV 1,CTRL,Kanamycin,1000,EC,1,1,18,2.670812581821838
SV,SV 1,CTRL,Kanamycin,1000,EC,1,2,12,2.8469038408775194
SV,SV 1,JF9-6,CRUDE,0,EC,1,1,6656,0.1028717736424765
SV,SV 1,JF9-6,CRUDE,0,EC,1,2,6442,0.11706436644147146
SV,SV 1,JF9-6,CRUDE,15.625,EC,1,1,10032,-0.0753024365614972
SV,SV 1,JF9-6,CRUDE,15.625,EC,1,2,9520,-0.05255186145933032
SV,SV 1,JF9-6,CRUDE,31.25,EC,1,1,6688,0.10078882249418407
SV,SV 1,JF9-6,CRUDE,31.25,EC,1,2,7506,0.05067652684808046
SV,SV 1,JF9-6,CRUDE,62.5,EC,1,1,5688,0.1711254992034341
SV,SV 1,JF9-6,CRUDE,62.5,EC,1,2,6136,0.1381997359842195
SV,SV 1,JF9-6,CRUDE,125,EC,1,1,8404,0.001599043191229045
SV,SV 1,JF9-6,CRUDE,125,EC,1,2,5814,0.16161005949073506
SV,SV 1,JF9-6,CRUDE,250,EC,1,1,7096,0.07507148010147403
SV,SV 1,JF9-6,CRUDE,250,EC,1,2,5592,0.17851792418751905
SV,SV 1,JF9-6,CRUDE,500,EC,1,1,4824,0.24267778779304916
SV,SV 1,JF9-6,CRUDE,500,EC,1,2,4542,0.26883795704142766
SV,SV 1,JF9-6,CRUDE,1000,EC,1,1,3258,0.4131340069526534
SV,SV 1,JF9-6,CRUDE,1000,EC,1,2,3234,0.4163450713547617
SV,SV 1,JF9-6,1,0,EC,1,1,8190,0.012801185164725549
SV,SV 1,JF9-6,1,0,EC,1,2,8572,-0.006997075444647016
SV,SV 1,JF9-6,1,15.625,EC,1,1,8362,0.0037749237107480914
SV,SV 1,JF9-6,1,15.625,EC,1,2,10308,-0.08708932295372315
SV,SV 1,JF9-6,1,31.25,EC,1,1,6550,0.10984378693336094
SV,SV 1,JF9-6,1,31.25,EC,1,2,5962,0.15069311522853202
SV,SV 1,JF9-6,1,62.5,EC,1,1,5452,0.18952923976250804
SV,SV 1,JF9-6,1,62.5,EC,1,2,6506,0.11277102797930923
SV,SV 1,JF9-6,1,125,EC,1,1,5370,0.19611080122558844
SV,SV 1,JF9-6,1,125,EC,1,2,6006,0.14749975906218174
SV,SV 1,JF9-6,1,250,EC,1,1,4728,0.2514076190519451
SV,SV 1,JF9-6,1,250,EC,1,2,4928,0.23341438776877496
SV,SV 1,JF9-6,1,500,EC,1,1,4238,0.29892413455036826
SV,SV 1,JF9-6,1,500,EC,1,2,4174,0.3055326421957088
SV,SV 1,JF9-6,1,1000,EC,1,1,2364,0.5524376147159262
SV,SV 1,JF9-6,1,1000,EC,1,2,3714,0.3562431875213824
SV,SV 1,JF9-6,2,0,EC,1,1,8476,-0.0021058611136129403
SV,SV 1,JF9-6,2,0,EC,1,2,7884,0.02933847131773841
SV,SV 1,JF9-6,2,15.625,EC,1,1,9600,-0.05618614611442438
SV,SV 1,JF9-6,2,15.625,EC,1,2,9330,-0.04379655682135595
SV,SV 1,JF9-6,2,31.25,EC,1,1,6886,0.0881180685564893
SV,SV 1,JF9-6,2,31.25,EC,1,2,6560,0.10918124754948373
SV,SV 1,JF9-6,2,62.5,EC,1,1,6472,0.1150465783209281
SV,SV 1,JF9-6,2,62.5,EC,1,2,5984,0.14909350206873906
SV,SV 1,JF9-6,2,125,EC,1,1,6022,0.1463443357484035
SV,SV 1,JF9-6,2,125,EC,1,2,5818,0.16131137001410364
SV,SV 1,JF9-6,2,250,EC,1,1,5088,0.21953798428478657
SV,SV 1,JF9-6,2,250,EC,1,2,5920,0.15376338020222427
SV,SV 1,JF9-6,2,500,EC,1,1,5152,0.2141092325733883
SV,SV 1,JF9-6,2,500,EC,1,2,4918,0.23429656252244563
SV,SV 1,JF9-6,2,1000,EC,1,1,4876,0.23802138997879974
SV,SV 1,JF9-6,2,1000,EC,1,2,5168,0.2127625819381163
SV,SV 1,JF9-6,3,0,EC,1,1,9370,-0.04565450396263426
SV,SV 1,JF9-6,3,0,EC,1,2,10234,-0.08396032571095442
SV,SV 1,JF9-6,3,15.625,EC,1,1,9744,-0.06265218836365608
SV,SV 1,JF9-6,3,15.625,EC,1,2,10588,-0.09872884570416658
SV,SV 1,JF9-6,3,31.25,EC,1,1,6678,0.10143867220679209
SV,SV 1,JF9-6,3,31.25,EC,1,2,6300,0.1267445374715623
SV,SV 1,JF9-6,3,62.5,EC,1,1,5960,0.15083882718490757
SV,SV 1,JF9-6,3,62.5,EC,1,2,6062,0.14346915489354056
SV,SV 1,JF9-6,3,125,EC,1,1,7564,0.0473335667521419
SV,SV 1,JF9-6,3,125,EC,1,2,7834,0.032101519713296944
SV,SV 1,JF9-6,3,250,EC,1,1,7888,0.02911818499198922
SV,SV 1,JF9-6,3,250,EC,1,2,8124,0.016315172192374865
SV,SV 1,JF9-6,3,500,EC,1,1,12880,-0.18383077609864926
SV,SV 1,JF9-6,3,500,EC,1,2,14702,-0.24129133148843895
SV,SV 1,JF9-6,3,1000,EC,1,1,13710,-0.21095236786436863
SV,SV 1,JF9-6,3,1000,EC,1,2,15940,-0.2764032301349495
SV,SV 1,JF9-6,4,0,EC,1,1,10756,-0.10556570662611994
SV,SV 1,JF9-6,4,0,EC,1,2,10854,-0.10950473031831338
SV,SV 1,JF9-6,4,15.625,EC,1,1,12968,-0.18678791491531455
SV,SV 1,JF9-6,4,15.625,EC,1,2,9632,-0.05763138698860529
SV,SV 1,JF9-6,4,31.25,EC,1,1,7764,0.03599956020881883
SV,SV 1,JF9-6,4,31.25,EC,1,2,10090,-0.07780607931176649
SV,SV 1,JF9-6,4,62.5,EC,1,1,6964,0.08322632447985046
SV,SV 1,JF9-6,4,62.5,EC,1,2,5616,0.17665798780339517
SV,SV 1,JF9-6,4,125,EC,1,1,6412,0.11909157324303682
SV,SV 1,JF9-6,4,125,EC,1,2,4774,0.24720267225440828
SV,SV 1,JF9-6,4,250,EC,1,1,4114,0.3118207995664388
SV,SV 1,JF9-6,4,250,EC,1,2,4606,0.2627611532969317
SV,SV 1,JF9-6,4,500,EC,1,1,4494,0.2734520188420339
SV,SV 1,JF9-6,4,500,EC,1,2,8784,-0.017607240180872702
SV,SV 1,JF9-6,4,1000,EC,1,1,4754,0.24902590953298256
SV,SV 1,JF9-6,4,1000,EC,1,2,5848,0.15907772297533998
SV,SV 1,JF9-6,5,0,EC,1,1,9150,-0.03533600714130423
SV,SV 1,JF9-6,5,0,EC,1,2,10200,-0.08251508483677351
SV,SV 1,JF9-6,5,15.625,EC,1,1,9896,-0.06937459969592023
SV,SV 1,JF9-6,5,15.625,EC,1,2,10552,-0.09724969561316486
SV,SV 1,JF9-6,5,31.25,EC,1,1,6706,0.0996215378323428
SV,SV 1,JF9-6,5,31.25,EC,1,2,8674,-0.012134330887599047
