date,researcher,screening_round,extract,extract_fraction,concentration,organism,biological_rep,technical_rep,time_point,luminescence
20190318,AG,AG8,JF9-5,5,0,MA,2,2,72,10206
20190318,AG,AG8,JF9-5,CRUDE,1000,MM,2,1,0,0
20190318,AG,AG8,JF9-5,CRUDE,1000,MM,2,2,0,4
20190318,AG,AG8,JF9-5,1,1000,MM,2,1,0,4
20190318,AG,AG8,JF9-5,1,1000,MM,2,2,0,2
20190318,AG,AG8,JF9-5,2,1000,MM,2,1,0,2
20190318,AG,AG8,JF9-5,2,1000,MM,2,2,0,4
20190318,AG,AG8,JF9-5,3,1000,MM,2,1,0,4
20190318,AG,AG8,JF9-5,4,1000,MM,2,1,0,2
20190318,AG,AG8,JF9-5,4,1000,MM,2,2,0,0
20190318,AG,AG8,JF9-5,5,1000,MM,2,1,0,2
20190318,AG,AG8,JF9-5,5,1000,MM,2,2,0,6
20190318,AG,AG8,JF9-5,CRUDE,500,MM,2,1,0,4
20190318,AG,AG8,JF9-5,CRUDE,500,MM,2,2,0,10
20190318,AG,AG8,JF9-5,1,500,MM,2,1,0,0
20190318,AG,AG8,JF9-5,1,500,MM,2,2,0,0
20190318,AG,AG8,JF9-5,2,500,MM,2,1,0,4
20190318,AG,AG8,JF9-5,2,500,MM,2,2,0,2
20190318,AG,AG8,JF9-5,3,500,MM,2,1,0,2
20190318,AG,AG8,JF9-5,4,500,MM,2,1,0,4
20190318,AG,AG8,JF9-5,4,500,MM,2,2,0,4
20190318,AG,AG8,JF9-5,5,500,MM,2,1,0,0
20190318,AG,AG8,JF9-5,5,500,MM,2,2,0,0
20190318,AG,AG8,JF9-5,CRUDE,250,MM,2,1,0,6
20190318,AG,AG8,JF9-5,CRUDE,250,MM,2,2,0,0
20190318,AG,AG8,JF9-5,1,250,MM,2,1,0,2
20190318,AG,AG8,JF9-5,1,250,MM,2,2,0,0
20190318,AG,AG8,JF9-5,2,250,MM,2,1,0,4
20190318,AG,AG8,JF9-5,2,250,MM,2,2,0,6
20190318,AG,AG8,JF9-5,3,250,MM,2,1,0,2
20190318,AG,AG8,JF9-5,4,250,MM,2,1,0,2
20190318,AG,AG8,JF9-5,4,250,MM,2,2,0,2
20190318,AG,AG8,JF9-5,5,250,MM,2,1,0,0
20190318,AG,AG8,JF9-5,5,250,MM,2,2,0,4
20190318,AG,AG8,JF9-5,CRUDE,125,MM,2,1,0,0
20190318,AG,AG8,JF9-5,CRUDE,125,MM,2,2,0,2
20190318,AG,AG8,JF9-5,1,125,MM,2,1,0,2
20190318,AG,AG8,JF9-5,1,125,MM,2,2,0,0
20190318,AG,AG8,JF9-5,2,125,MM,2,1,0,2
20190318,AG,AG8,JF9-5,2,125,MM,2,2,0,4
20190318,AG,AG8,JF9-5,3,125,MM,2,1,0,4
20190318,AG,AG8,JF9-5,4,125,MM,2,1,0,0
20190318,AG,AG8,JF9-5,4,125,MM,2,2,0,2
20190318,AG,AG8,JF9-5,5,125,MM,2,1,0,4
20190318,AG,AG8,JF9-5,5,125,MM,2,2,0,2
20190318,AG,AG8,JF9-5,CRUDE,62.5,MM,2,1,0,2
20190318,AG,AG8,JF9-5,CRUDE,62.5,MM,2,2,0,2
20190318,AG,AG8,JF9-5,1,62.5,MM,2,1,0,2
20190318,AG,AG8,JF9-5,1,62.5,MM,2,2,0,0
20190318,AG,AG8,JF9-5,2,62.5,MM,2,1,0,2
20190318,AG,AG8,JF9-5,2,62.5,MM,2,2,0,2
20190318,AG,AG8,JF9-5,3,62.5,MM,2,1,0,4
20190318,AG,AG8,JF9-5,4,62.5,MM,2,1,0,0
20190318,AG,AG8,JF9-5,4,62.5,MM,2,2,0,2
20190318,AG,AG8,JF9-5,5,62.5,MM,2,1,0,0
20190318,AG,AG8,JF9-5,5,62.5,MM,2,2,0,2
20190318,AG,AG8,JF9-5,CRUDE,31.25,MM,2,1,0,2
20190318,AG,AG8,JF9-5,CRUDE,31.25,MM,2,2,0,4
20190318,AG,AG8,JF9-5,1,31.25,MM,2,1,0,2
20190318,AG,AG8,JF9-5,1,31.25,MM,2,2,0,0
20190318,AG,AG8,JF9-5,2,31.25,MM,2,1,0,2
20190318,AG,AG8,JF9-5,2,31.25,MM,2,2,0,2
20190318,AG,AG8,JF9-5,3,31.25,MM,2,1,0,2
20190318,AG,AG8,JF9-5,4,31.25,MM,2,1,0,0
20190318,AG,AG8,JF9-5,4,31.25,MM,2,2,0,2
20190318,AG,AG8,JF9-5,5,31.25,MM,2,1,0,2
20190318,AG,AG8,JF9-5,5,31.25,MM,2,2,0,2
20190318,AG,AG8,JF9-5,CRUDE,15.625,MM,2,1,0,4
20190318,AG,AG8,JF9-5,CRUDE,15.625,MM,2,2,0,2
20190318,AG,AG8,JF9-5,1,15.625,MM,2,1,0,0
20190318,AG,AG8,JF9-5,1,15.625,MM,2,2,0,2
20190318,AG,AG8,JF9-5,2,15.625,MM,2,1,0,2
20190318,AG,AG8,JF9-5,2,15.625,MM,2,2,0,0
20190318,AG,AG8,JF9-5,3,15.625,MM,2,1,0,2
20190318,AG,AG8,JF9-5,4,15.625,MM,2,1,0,0
20190318,AG,AG8,JF9-5,4,15.625,MM,2,2,0,0
20190318,AG,AG8,JF9-5,5,15.625,MM,2,1,0,0
20190318,AG,AG8,JF9-5,5,15.625,MM,2,2,0,0
20190318,AG,AG8,JF9-5,CRUDE,0,MM,2,1,0,0
20190318,AG,AG8,JF9-5,CRUDE,0,MM,2,2,0,4
20190318,AG,AG8,JF9-5,1,0,MM,2,1,0,2
20190318,AG,AG8,JF9-5,1,0,MM,2,2,0,0
20190318,AG,AG8,JF9-5,2,0,MM,2,1,0,2
20190318,AG,AG8,JF9-5,2,0,MM,2,2,0,2
20190318,AG,AG8,JF9-5,3,0,MM,2,1,0,0
20190318,AG,AG8,JF9-5,4,0,MM,2,1,0,2
20190318,AG,AG8,JF9-5,4,0,MM,2,2,0,2
20190318,AG,AG8,JF9-5,5,0,MM,2,1,0,4
20190318,AG,AG8,JF9-5,5,0,MM,2,2,0,0
20190318,AG,AG8,JF9-5,CRUDE,1000,MM,2,1,24,2
20190318,AG,AG8,JF9-5,CRUDE,1000,MM,2,2,24,6
20190318,AG,AG8,JF9-5,1,1000,MM,2,1,24,6
20190318,AG,AG8,JF9-5,1,1000,MM,2,2,24,8
20190318,AG,AG8,JF9-5,2,1000,MM,2,1,24,0
20190318,AG,AG8,JF9-5,2,1000,MM,2,2,24,0
20190318,AG,AG8,JF9-5,3,1000,MM,2,1,24,6
20190318,AG,AG8,JF9-5,4,1000,MM,2,1,24,28
20190318,AG,AG8,JF9-5,4,1000,MM,2,2,24,22
20190318,AG,AG8,JF9-5,5,1000,MM,2,1,24,8
20190318,AG,AG8,JF9-5,5,1000,MM,2,2,24,2
20190318,AG,AG8,JF9-5,CRUDE,500,MM,2,1,24,10
20190318,AG,AG8,JF9-5,CRUDE,500,MM,2,2,24,6
20190318,AG,AG8,JF9-5,1,500,MM,2,1,24,26
20190318,AG,AG8,JF9-5,1,500,MM,2,2,24,22
20190318,AG,AG8,JF9-5,2,500,MM,2,1,24,4
20190318,AG,AG8,JF9-5,2,500,MM,2,2,24,6
20190318,AG,AG8,JF9-5,3,500,MM,2,1,24,6
20190318,AG,AG8,JF9-5,4,500,MM,2,1,24,36
20190318,AG,AG8,JF9-5,4,500,MM,2,2,24,34
20190318,AG,AG8,JF9-5,5,500,MM,2,1,24,22
20190318,AG,AG8,JF9-5,5,500,MM,2,2,24,14
20190318,AG,AG8,JF9-5,CRUDE,250,MM,2,1,24,10
20190318,AG,AG8,JF9-5,CRUDE,250,MM,2,2,24,6
20190318,AG,AG8,JF9-5,1,250,MM,2,1,24,30
20190318,AG,AG8,JF9-5,1,250,MM,2,2,24,30
20190318,AG,AG8,JF9-5,2,250,MM,2,1,24,10
20190318,AG,AG8,JF9-5,2,250,MM,2,2,24,26
20190318,AG,AG8,JF9-5,3,250,MM,2,1,24,26
20190318,AG,AG8,JF9-5,4,250,MM,2,1,24,30
20190318,AG,AG8,JF9-5,4,250,MM,2,2,24,28
20190318,AG,AG8,JF9-5,5,250,MM,2,1,24,16
20190318,AG,AG8,JF9-5,5,250,MM,2,2,24,20
20190318,AG,AG8,JF9-5,CRUDE,125,MM,2,1,24,24
20190318,AG,AG8,JF9-5,CRUDE,125,MM,2,2,24,14
20190318,AG,AG8,JF9-5,1,125,MM,2,1,24,40
20190318,AG,AG8,JF9-5,1,125,MM,2,2,24,40
20190318,AG,AG8,JF9-5,2,125,MM,2,1,24,20
20190318,AG,AG8,JF9-5,2,125,MM,2,2,24,32
20190318,AG,AG8,JF9-5,3,125,MM,2,1,24,34
20190318,AG,AG8,JF9-5,4,125,MM,2,1,24,32
20190318,AG,AG8,JF9-5,4,125,MM,2,2,24,30
20190318,AG,AG8,JF9-5,5,125,MM,2,1,24,18
20190318,AG,AG8,JF9-5,5,125,MM,2,2,24,24
20190318,AG,AG8,JF9-5,CRUDE,62.5,MM,2,1,24,26
20190318,AG,AG8,JF9-5,CRUDE,62.5,MM,2,2,24,16
20190318,AG,AG8,JF9-5,1,62.5,MM,2,1,24,34
20190318,AG,AG8,JF9-5,1,62.5,MM,2,2,24,34
20190318,AG,AG8,JF9-5,2,62.5,MM,2,1,24,20
20190318,AG,AG8,JF9-5,2,62.5,MM,2,2,24,40
20190318,AG,AG8,JF9-5,3,62.5,MM,2,1,24,28
20190318,AG,AG8,JF9-5,4,62.5,MM,2,1,24,26
20190318,AG,AG8,JF9-5,4,62.5,MM,2,2,24,30
20190318,AG,AG8,JF9-5,5,62.5,MM,2,1,24,22
20190318,AG,AG8,JF9-5,5,62.5,MM,2,2,24,22
20190318,AG,AG8,JF9-5,CRUDE,31.25,MM,2,1,24,26
20190318,AG,AG8,JF9-5,CRUDE,31.25,MM,2,2,24,24
20190318,AG,AG8,JF9-5,1,31.25,MM,2,1,24,26
20190318,AG,AG8,JF9-5,1,31.25,MM,2,2,24,42
20190318,AG,AG8,JF9-5,2,31.25,MM,2,1,24,30
20190318,AG,AG8,JF9-5,2,31.25,MM,2,2,24,32
20190318,AG,AG8,JF9-5,3,31.25,MM,2,1,24,40
20190318,AG,AG8,JF9-5,4,31.25,MM,2,1,24,34
20190318,AG,AG8,JF9-5,4,31.25,MM,2,2,24,26
20190318,AG,AG8,JF9-5,5,31.25,MM,2,1,24,34
20190318,AG,AG8,JF9-5,5,31.25,MM,2,2,24,24
20190318,AG,AG8,JF9-5,CRUDE,15.625,MM,2,1,24,38
20190318,AG,AG8,JF9-5,CRUDE,15.625,MM,2,2,24,20
20190318,AG,AG8,JF9-5,1,15.625,MM,2,1,24,26
20190318,AG,AG8,JF9-5,1,15.625,MM,2,2,24,26
20190318,AG,AG8,JF9-5,2,15.625,MM,2,1,24,28
20190318,AG,AG8,JF9-5,2,15.625,MM,2,2,24,48
20190318,AG,AG8,JF9-5,3,15.625,MM,2,1,24,32
20190318,AG,AG8,JF9-5,4,15.625,MM,2,1,24,24
20190318,AG,AG8,JF9-5,4,15.625,MM,2,2,24,30
20190318,AG,AG8,JF9-5,5,15.625,MM,2,1,24,28
20190318,AG,AG8,JF9-5,5,15.625,MM,2,2,24,16
20190318,AG,AG8,JF9-5,CRUDE,0,MM,2,1,24,26
20190318,AG,AG8,JF9-5,CRUDE,0,MM,2,2,24,32
20190318,AG,AG8,JF9-5,1,0,MM,2,1,24,20
20190318,AG,AG8,JF9-5,1,0,MM,2,2,24,40
20190318,AG,AG8,JF9-5,2,0,MM,2,1,24,34
20190318,AG,AG8,JF9-5,2,0,MM,2,2,24,34
20190318,AG,AG8,JF9-5,3,0,MM,2,1,24,30
20190318,AG,AG8,JF9-5,4,0,MM,2,1,24,32
20190318,AG,AG8,JF9-5,4,0,MM,2,2,24,34
20190318,AG,AG8,JF9-5,5,0,MM,2,1,24,26
20190318,AG,AG8,JF9-5,5,0,MM,2,2,24,30
20190318,AG,AG8,JF9-5,CRUDE,1000,MM,2,1,48,4
20190318,AG,AG8,JF9-5,CRUDE,1000,MM,2,2,48,4
20190318,AG,AG8,JF9-5,1,1000,MM,2,1,48,44
20190318,AG,AG8,JF9-5,1,1000,MM,2,2,48,58
20190318,AG,AG8,JF9-5,2,1000,MM,2,1,48,6
20190318,AG,AG8,JF9-5,2,1000,MM,2,2,48,12
20190318,AG,AG8,JF9-5,3,1000,MM,2,1,48,32
20190318,AG,AG8,JF9-5,4,1000,MM,2,1,48,166
20190318,AG,AG8,JF9-5,4,1000,MM,2,2,48,166
20190318,AG,AG8,JF9-5,5,1000,MM,2,1,48,14
20190318,AG,AG8,JF9-5,5,1000,MM,2,2,48,10
20190318,AG,AG8,JF9-5,CRUDE,500,MM,2,1,48,24
20190318,AG,AG8,JF9-5,CRUDE,500,MM,2,2,48,16
20190318,AG,AG8,JF9-5,1,500,MM,2,1,48,108
20190318,AG,AG8,JF9-5,1,500,MM,2,2,48,96
20190318,AG,AG8,JF9-5,2,500,MM,2,1,48,26
20190318,AG,AG8,JF9-5,2,500,MM,2,2,48,40
20190318,AG,AG8,JF9-5,3,500,MM,2,1,48,50
20190318,AG,AG8,JF9-5,4,500,MM,2,1,48,196
20190318,AG,AG8,JF9-5,4,500,MM,2,2,48,196
20190318,AG,AG8,JF9-5,5,500,MM,2,1,48,24
20190318,AG,AG8,JF9-5,5,500,MM,2,2,48,26
20190318,AG,AG8,JF9-5,CRUDE,250,MM,2,1,48,58
20190318,AG,AG8,JF9-5,CRUDE,250,MM,2,2,48,42
20190318,AG,AG8,JF9-5,1,250,MM,2,1,48,166
20190318,AG,AG8,JF9-5,1,250,MM,2,2,48,198
20190318,AG,AG8,JF9-5,2,250,MM,2,1,48,64
20190318,AG,AG8,JF9-5,2,250,MM,2,2,48,98
20190318,AG,AG8,JF9-5,3,250,MM,2,1,48,104
20190318,AG,AG8,JF9-5,4,250,MM,2,1,48,212
